"","Company","debt","assets","bps","ni_bef_tax","ni_aft_tax","shares_out","revenue","rnd","roa","Year","esg_score","esg_comb_score","esgc_score","Quarter_year","Price","Date","Sector","nips","ltda","rdps","weights_sum","primary_csr_score","weights_sum_sec","secondary_csr_score"
"4559","TEL.N",3.412e+09,1.9976e+10,9.3,4.7e+08,2.3e+07,334430430,3.168e+09,1.61e+08,0.12,2019,67.03981569,67.03981569,100,2019.4,95.84,2019-12-27,"Industrial Goods",0.0687736459867004,0.170804965959151,0.481415521906903,0.83,63.5487687753012,0.17,91.2795132991177
"4560","TEL.N",3.395e+09,1.9694e+10,9.65,4.37e+08,3.76e+08,335089040,3.3e+09,1.59e+08,1.91,2019,67.03981569,67.03981569,100,2019.3,93.18,2019-09-27,"Industrial Goods",1.12208981827636,0.17238752919671,0.474500747622184,0.83,63.5487687753012,0.17,91.2795132991177
"4561","TEL.N",3.434e+09,1.9748e+10,9.39,5.13e+08,7.58e+08,336410320,3.389e+09,1.58e+08,3.89,2019,67.03981569,67.03981569,100,2019.2,95.78,2019-06-28,"Industrial Goods",2.25320079360229,0.173891026939437,0.469664545368287,0.83,63.5487687753012,0.17,91.2795132991177
"4562","TEL.N",3.37e+09,1.9262e+10,8.22,5.2e+08,4.29e+08,337308460,3.412e+09,1.66e+08,2.23,2019,67.03981569,67.03981569,100,2019.1,80.75,2019-03-29,"Industrial Goods",1.27183290926056,0.174955871664417,0.492131149037887,0.83,63.5487687753012,0.17,91.2795132991177
"4563","TEL.N",3.382e+09,1.9188e+10,8.66,4.61e+08,3.83e+08,339342370,3.347e+09,1.61e+08,1.94,2018,65.82699358,65.82699358,100,2018.4,75.63,2018-12-28,"Industrial Goods",1.12865363673861,0.176255993329164,0.474447090117276,0.83,64.7768289515663,0.17,87.47293717
"4564","TEL.N",3.037e+09,2.0386e+10,9.99,5.44e+08,1.677e+09,344790380,2.999e+09,1.41e+08,8.51,2018,65.82699358,65.82699358,100,2018.3,87.93,2018-09-28,"Industrial Goods",4.86382479696794,0.148974786618267,0.408944124253119,0.83,64.7768289515663,0.17,87.47293717
"4565","TEL.N",3.294e+09,1.9013e+10,6.25,5.35e+08,4.54e+08,348411110,3.764e+09,1.81e+08,2.37,2018,65.82699358,65.82699358,100,2018.2,90.06,2018-06-29,"Industrial Goods",1.30305833243951,0.173249881659917,0.519501229452758,0.83,64.7768289515663,0.17,87.47293717
"4566","TEL.N",3.335e+09,1.9247e+10,5.6,5.98e+08,4.9e+08,350625640,3.562e+09,1.73e+08,2.58,2018,65.82699358,65.82699358,100,2018.1,99.9,2018-03-30,"Industrial Goods",1.39750190545107,0.173273756949135,0.493403733965377,0.83,64.7768289515663,0.17,87.47293717
"4567","TEL.N",3.317e+09,1.8811e+10,6.13,5.66e+08,5.34e+08,351390060,3.336e+09,1.65e+08,2.79,2017,63.16927465,63.16927465,100,2017.4,95.04,2017-12-29,"Industrial Goods",1.51967872967152,0.176332996650896,0.469563652426594,0.83,61.310744063012,0.17,86.2665556517647
"4568","TEL.N",3.634e+09,1.9403e+10,6.42,3.12e+08,2.96e+08,351713610,2.528e+09,1.26e+08,1.56,2017,63.16927465,63.16927465,100,2017.3,83.06,2017-09-29,"Industrial Goods",0.841593818334184,0.187290625161058,0.358246017263876,0.83,61.310744063012,0.17,86.2665556517647
"4569","TEL.N",3.113e+09,1.852e+10,5.19,5.03e+08,4.32e+08,353689470,3.367e+09,1.68e+08,2.36,2017,63.16927465,63.16927465,100,2017.2,78.68,2017-06-30,"Industrial Goods",1.22141040840147,0.168088552915767,0.474992936600572,0.83,61.310744063012,0.17,86.2665556517647
"4570","TEL.N",3.073e+09,1.8056e+10,4.51,4.45e+08,4.06e+08,355309460,3.227e+09,1.61e+08,2.28,2017,63.16927465,63.16927465,100,2017.1,74.55,2017-03-31,"Industrial Goods",1.14266588905345,0.170192733717324,0.453126128417746,0.83,61.310744063012,0.17,86.2665556517647
"4571","TEL.N",2.976e+09,1.7615e+10,4.71,4.6e+08,4.06e+08,355500650,3.063e+09,1.56e+08,2.31,2016,65.61609464,65.61609464,100,2016.4,69.28,2016-12-30,"Industrial Goods",1.142051357712,0.168946920238433,0.438817763061755,0.83,65.5507265918072,0.17,81.5745384838235
"4572","TEL.N",3.739e+09,1.7608e+10,3.14,3.48e+08,3.43e+08,355281380,2.446e+09,1.24e+08,1.95,2016,65.61609464,65.61609464,100,2016.3,64.38,2016-09-30,"Industrial Goods",0.965431962688278,0.212346660608814,0.349019135199261,0.83,65.5507265918072,0.17,81.5745384838235
"4573","TEL.N",3.734e+09,1.75e+10,3.43,-2.28e+08,7.91e+08,356402870,3.121e+09,1.61e+08,4.48,2016,65.61609464,65.61609464,100,2016.2,57.11,2016-06-24,"Industrial Goods",2.21939851382229,0.213371428571429,0.451735980689493,0.83,65.5507265918072,0.17,81.5745384838235
"4574","TEL.N",3.732e+09,1.7841e+10,3.63,5.19e+08,3.89e+08,357500910,2.952e+09,1.56e+08,2.1,2016,65.61609464,65.61609464,100,2016.1,61.92,2016-03-25,"Industrial Goods",1.08810911837959,0.209181099714142,0.436362525622662,0.83,65.5507265918072,0.17,81.5745384838235
"4575","TEL.N",3.37e+09,1.9223e+10,6.54,3.82e+08,3.24e+08,375693950,2.833e+09,1.62e+08,1.63,2015,65.25346191,65.25346191,100,2015.4,64.61,2015-12-25,"Industrial Goods",0.862404092480063,0.175310825573532,0.431202046240031,0.83,64.5343484708434,0.17,79.5273192194118
"4576","TEL.N",3.386e+09,2.0589e+10,8.14,3.88e+08,1.36e+08,393993290,2.984e+09,1.48e+08,0.66,2015,65.25346191,65.25346191,100,2015.3,59.89,2015-09-25,"Industrial Goods",0.345183543608065,0.164456748749332,0.375640915102894,0.83,64.5343484708434,0.17,79.5273192194118
"4577","TEL.N",3.395e+09,2.0441e+10,6.58,4.51e+08,3.51e+08,408889100,3.118e+09,1.59e+08,1.73,2015,65.25346191,65.25346191,100,2015.2,64.3,2015-06-26,"Industrial Goods",0.858423469835708,0.166087764786459,0.388858494882842,0.83,64.5343484708434,0.17,79.5273192194118
"4578","TEL.N",3.39e+09,2.0243e+10,6.21,4.1e+08,3.16e+08,407085000,3.082e+09,1.6e+08,1.56,2015,65.25346191,65.25346191,100,2015.1,71.62,2015-03-27,"Industrial Goods",0.776250660181535,0.167465296645754,0.393038308952676,0.83,64.5343484708434,0.17,79.5273192194118
"4579","TEL.N",3.286e+09,2.0153e+10,4.17,3.26e+08,4.35e+08,406931540,3.049e+09,1.6e+08,2.16,2014,55.36848548,55.36848548,100,2014.4,63.25,2014-12-26,"Industrial Goods",1.06897587736748,0.163052647248549,0.39318652960643,0.83,62.5636028081928,0.17,64.4531358970588
"4580","TEL.N",3.281e+09,2.0152e+10,10.26,4.29e+08,6.14e+08,408889100,3.072e+09,1.5e+08,3.15,2014,55.36848548,55.36848548,100,2014.3,55.29,2014-09-26,"Industrial Goods",1.50162965948469,0.162812624057166,0.366847636681927,0.83,62.5636028081928,0.17,64.4531358970588
"4581","TEL.N",2.375e+09,1.8871e+10,8.09,4.49e+08,3.47e+08,409673610,3.075e+09,1.47e+08,1.85,2014,55.36848548,55.36848548,100,2014.2,61.84,2014-06-27,"Industrial Goods",0.847015749928339,0.125854485718828,0.358822234119498,0.83,62.5636028081928,0.17,64.4531358970588
"4582","TEL.N",2.37e+09,1.8628e+10,6.94,4.6e+08,3.4e+08,409248400,2.964e+09,1.45e+08,1.61,2014,55.36848548,55.36848548,100,2014.1,60.21,2014-03-28,"Industrial Goods",0.830791274932291,0.127227829074511,0.354308043721124,0.83,62.5636028081928,0.17,64.4531358970588
"4583","TEL.N",2.615e+09,1.8443e+10,7.43,4.82e+08,3.55e+08,410701490,3.326e+09,1.64e+08,1.92,2013,51.57424673,51.57424673,100,2013.4,55.11,2013-12-27,"Industrial Goods",0.864374755494556,0.141788212329881,0.399316788453823,0.83,59.3902924793976,0.17,52.8038790002353
"4584","TEL.N",2.303e+09,1.8461e+10,6.83,4.51e+08,3.88e+08,411506670,3.432e+09,1.66e+08,2.12,2013,51.57424673,51.57424673,100,2013.3,51.78,2013-09-27,"Industrial Goods",0.942876575973848,0.124749471859596,0.403395648483656,0.83,59.3902924793976,0.17,52.8038790002353
"4585","TEL.N",2.307e+09,1.809e+10,5.64,4.25e+08,3.32e+08,413970150,3.449e+09,1.67e+08,1.83,2013,51.57424673,51.57424673,100,2013.2,45.54,2013-06-28,"Industrial Goods",0.801990191804892,0.127529021558872,0.403410729010292,0.83,59.3902924793976,0.17,52.8038790002353
"4586","TEL.N",2.315e+09,1.814e+10,5.18,3.38e+08,2.78e+08,416782110,3.265e+09,1.71e+08,1.53,2013,51.57424673,51.57424673,100,2013.1,41.93,2013-03-29,"Industrial Goods",0.667015194102261,0.127618522601985,0.410286324429808,0.83,59.3902924793976,0.17,52.8038790002353
"4587","TEL.N",2.687e+09,1.8136e+10,5.9,3.4e+07,2.79e+08,420003410,3.134e+09,1.71e+08,1.49,2012,58.30490266,58.30490266,100,2012.4,37.12,2012-12-28,"Industrial Goods",0.664280320962156,0.148158359064843,0.40713955155745,0.83,66.7041496210843,0.17,65.9366187239706
"4588","TEL.N",2.696e+09,1.9306e+10,9.11,3.8e+08,3.98e+08,422684080,3.364e+09,1.65e+08,2.08,2012,58.30490266,58.30490266,100,2012.3,34.01,2012-09-28,"Industrial Goods",0.941601585751704,0.139645705998135,0.390362466454852,0.83,66.7041496210843,0.17,65.9366187239706
"4589","TEL.N",2.693e+09,1.8942e+10,4.8,3.48e+08,2.6e+08,427773810,3.499e+09,1.73e+08,1.37,2012,58.30490266,58.30490266,100,2012.2,31.91,2012-06-29,"Industrial Goods",0.60779784531456,0.142170837292789,0.404419335536226,0.83,66.7041496210843,0.17,65.9366187239706
"4590","TEL.N",2.687e+09,1.9029e+10,8.85,3.59e+08,2.68e+08,427500910,3.249e+09,1.73e+08,1.47,2012,58.30490266,58.30490266,100,2012.1,36.75,2012-03-30,"Industrial Goods",0.626899250343116,0.141205528404015,0.404677501154325,0.83,66.7041496210843,0.17,65.9366187239706
"4591","TEL.N",1.95e+09,1.7523e+10,7.93,3.28e+08,2.4e+08,425729230,3.17e+09,1.77e+08,1.36,2011,52.91800268,52.91800268,100,2011.4,30.81,2011-12-30,"Industrial Goods",0.563738599766805,0.111282314672145,0.415757217328019,0.83,60.8673507898795,0.17,60.7162121011471
"4592","TEL.N",2.667e+09,1.7723e+10,9.62,4.21e+08,3.21e+08,423777130,3.753e+09,1.94e+08,1.8,2011,52.91800268,52.91800268,100,2011.3,28.14,2011-09-30,"Industrial Goods",0.757473627706148,0.150482423968854,0.457787799922096,0.83,60.8673507898795,0.17,60.7162121011471
"4593","TEL.N",2.654e+09,1.8032e+10,8.84,4.21e+08,3.51e+08,432810220,3.579e+09,1.78e+08,1.94,2011,52.91800268,52.91800268,100,2011.2,36.76,2011-06-24,"Industrial Goods",0.810979001373858,0.147182786157941,0.411265704400418,0.83,60.8673507898795,0.17,60.7162121011471
"4594","TEL.N",2.559e+09,1.808e+10,8.13,3.61e+08,2.92e+08,439673120,3.339e+09,1.73e+08,1.61,2011,52.91800268,52.91800268,100,2011.1,34.82,2011-03-25,"Industrial Goods",0.66412975166642,0.141537610619469,0.393474133692776,0.83,60.8673507898795,0.17,60.7162121011471
"4595","TEL.N",2.555e+09,1.8102e+10,7.74,3.72e+08,2.64e+08,445170150,3.107e+09,1.56e+08,1.5,2010,53.24552788,53.24552788,100,2010.4,35.4,2010-12-24,"Industrial Goods",0.593031675641325,0.141144624903326,0.35042780833351,0.83,63.3319500227711,0.17,53.9517014498529
"4596","TEL.N",2.307e+09,1.6992e+10,8.94,3.36e+08,2.08e+08,443369650,2.748e+09,1.36e+08,1.24,2010,53.24552788,53.24552788,100,2010.3,29.22,2010-09-24,"Industrial Goods",0.469134502102253,0.135769774011299,0.306741789836088,0.83,63.3319500227711,0.17,53.9517014498529
"4597","TFX.N",2072200000,6277991000,-44.15,96177000,87513000,46016000,641615000,27798000,1.4,2018,63.5632011,63.5632011,100,2018.4,258.48,2018-12-31,"Healthcare",1.90179502781641,0.330073744928911,0.604094228094576,0.84,51.351169453,0.16,85.83815029
"4598","TFX.N",2075834000,6200720000,-43.07,55254000,56540000,45957000,609672000,26365000,0.91,2018,63.5632011,63.5632011,100,2018.3,266.09,2018-09-30,"Healthcare",1.23028047957874,0.334773058612548,0.573688447896947,0.84,51.351169453,0.16,85.83815029
"4599","TFX.N",2145468000,6175321000,-45.8,7024000,-2552000,45703000,609866000,26018000,-0.04,2018,63.5632011,63.5632011,100,2018.3,266.09,2018-07-01,"Healthcare",-0.0558387852000963,0.347426149992851,0.569284292059602,0.84,51.351169453,0.16,85.83815029
"4600","TFX.N",2154217000,6300600000,-46.09,61173000,54931000,45447000,587230000,26027000,0.88,2018,63.5632011,63.5632011,100,2018.2,268.21,2018-04-01,"Healthcare",1.20868264131846,0.3419066438117,0.57268906638502,0.84,51.351169453,0.16,85.83815029
"4601","TFX.N",2162927000,6181492000,-48.46,67397000,65053000,45167000,595106000,25471000,1.1,2017,50.89823461,50.89823461,100,2017.4,248.82,2017-12-31,"Healthcare",1.44027719352625,0.349903712566481,0.563929417495074,0.84,34.4199610369643,0.16,61.66666667
"4602","TFX.N",2172805000,5680733000,-22.66,89376000,79398000,45048000,534703000,21194000,1.45,2017,50.89823461,50.89823461,100,2017.4,248.82,2017-10-01,"Healthcare",1.7625199786894,0.3824867319059,0.470475936778547,0.84,34.4199610369643,0.16,61.66666667
"4603","TFX.N",1887716000,5290024000,-24.63,90458000,78363000,45009000,528613000,20278000,1.49,2017,50.89823461,50.89823461,100,2017.3,241.97,2017-07-02,"Healthcare",1.74105178964207,0.356844505809425,0.450532115799062,0.84,34.4199610369643,0.16,61.66666667
"4604","TFX.N",1957797000,5232436000,-27.06,37680000,40349000,44978000,487881000,17827000,0.88,2017,50.89823461,50.89823461,100,2017.2,207.76,2017-04-02,"Healthcare",0.897083018364534,0.374165493854105,0.39634932633732,0.84,34.4199610369643,0.16,61.66666667
"4605","TFX.N",850252000,3891213000,-5.2,50816000,60876000,44073000,513933000,15687000,1.54,2016,50.82267027,50.82267027,100,2016.4,161.15,2016-12-31,"Healthcare",1.38125382887482,0.218505643355941,0.355932203389831,0.84,34.1377746775595,0.16,62.40875912
"4606","TFX.N",849967000,4001669000,-6.81,73714000,66200000,44049000,455648000,15067000,1.65,2016,50.82267027,50.82267027,100,2016.3,168.05,2016-09-25,"Healthcare",1.50287180185702,0.212403124796179,0.342050897863743,0.84,34.1377746775595,0.16,62.40875912
"4607","TFX.N",907930000,4000207000,-8.11,67402000,59395000,44032000,473553000,15472000,1.5,2016,50.82267027,50.82267027,100,2016.2,177.31,2016-06-26,"Healthcare",1.34890534156977,0.226970754263467,0.351380813953488,0.84,34.1377746775595,0.16,62.40875912
"4608","TFX.N",641973000,3943466000,-10.07,53793000,51180000,41714000,424893000,12353000,1.31,2016,50.82267027,50.82267027,100,2016.1,157.01,2016-03-27,"Healthcare",1.22692621182337,0.162794100418262,0.296135589969794,0.84,34.1377746775595,0.16,62.40875912
"4609","TFX.N",641850000,3871774000,-11.69,83188000,90765000,41609000,484501000,13221000,2.33,2015,47.00155452,47.00155452,100,2015.4,131.45,2015-12-31,"Healthcare",2.18137902857555,0.165776721471863,0.317743757360187,0.84,31.5723798990476,0.16,49.45652174
"4610","TFX.N",6.46e+08,3907701000,-13.38,62374000,61571000,41600000,443714000,12571000,1.56,2015,47.00155452,47.00155452,100,2015.3,124.21,2015-09-27,"Healthcare",1.48007211538462,0.165314592902579,0.3021875,0.84,31.5723798990476,0.16,49.45652174
"4611","TFX.N",6.96e+08,3984162000,-14.08,50479000,45199000,41593000,452045000,13443000,1.14,2015,47.00155452,47.00155452,100,2015.2,135.45,2015-06-28,"Healthcare",1.08669728079244,0.174691691753498,0.323203423653019,0.84,31.5723798990476,0.16,49.45652174
"4612","TFX.N",7e+08,3923595000,-14.91,48605000,39273000,41526000,429430000,12884000,1,2015,47.00155452,47.00155452,100,2015.1,120.83,2015-03-29,"Healthcare",0.94574483456148,0.178407812223229,0.310263449405192,0.84,31.5723798990476,0.16,49.45652174
"4613","TFX.N",7e+08,3922787000,-15.18,52559000,52133000,41439000,476008000,17237000,1.31,2014,32.62923029,32.62923029,100,2014.4,114.82,2014-12-31,"Healthcare",1.258066073023,0.178444559951891,0.415960809865103,0.84,25.1495007138333,0.16,22.65625
"4614","TFX.N",7e+08,4057792000,-13.97,64912000,55228000,41414000,457173000,14871000,1.36,2014,32.62923029,32.62923029,100,2014.3,105.04,2014-09-28,"Healthcare",1.33355869995654,0.172507610049998,0.359081470034288,0.84,25.1495007138333,0.16,22.65625
"4615","TFX.N",7e+08,4063833000,-15.1,58836000,48830000,41395000,468105000,14870000,1.18,2014,32.62923029,32.62923029,100,2014.2,105.6,2014-06-29,"Healthcare",1.17961106413818,0.172251172722895,0.359222128276362,0.84,25.1495007138333,0.16,22.65625
"4616","TFX.N",9.3e+08,4242134000,-16.44,43803000,35269000,41363000,438546000,14062000,0.83,2014,32.62923029,32.62923029,100,2014.1,107.24,2014-03-30,"Healthcare",0.852670260861156,0.219229284129167,0.339965669801513,0.84,25.1495007138333,0.16,22.65625
"4617","TFX.N",9.3e+08,4209007000,-16.91,39891000,35302000,41179000,450539000,17876000,0.88,2013,26.03100421,26.03100421,100,2013.4,93.86,2013-12-31,"Healthcare",0.857281624128803,0.220954728751936,0.43410476213604,0.84,19.6824599655,0.16,16.40625
"4618","TFX.N",980688000,3788363000,-10.44,50988000,45779000,41144000,413796000,15638000,1.22,2013,26.03100421,26.03100421,100,2013.3,82.28,2013-09-29,"Healthcare",1.11265312074665,0.258868540316754,0.380079720007778,0.84,19.6824599655,0.16,16.40625
"4619","TFX.N",970825000,3724137000,-12.01,49483000,43401000,41121000,420059000,16524000,1.17,2013,26.03100421,26.03100421,100,2013.2,77.49,2013-06-30,"Healthcare",1.0554461224192,0.26068455591188,0.401838476690742,0.84,19.6824599655,0.16,16.40625
"4620","TFX.N",968035000,3693727000,-12.15,35368000,27701000,41101000,411877000,15007000,0.75,2013,26.03100421,26.03100421,100,2013.1,84.51,2013-03-31,"Healthcare",0.673973869248923,0.262075405139579,0.365124936132941,0.84,19.6824599655,0.16,16.40625
"4621","TFX.N",965280000,3733687000,-12.65,44066000,30614000,40972000,419056000,16263000,0.83,2012,24.47544136,24.47544136,100,2012.4,71.31,2012-12-31,"Healthcare",0.747193205115689,0.258532651505067,0.396929610465684,0.84,18.449627306,0.16,7.03125
"4622","TFX.N",962596000,3670789000,-7.13,31688000,24451000,40930000,368054000,14760000,0.67,2012,24.47544136,24.47544136,100,2012.3,68.84,2012-09-30,"Healthcare",0.597385780601026,0.262231362249369,0.360615685316394,0.84,18.449627306,0.16,7.03125
"4623","TFX.N",959945000,3606822000,-8.42,46988000,47266000,40864000,383332000,13702000,1.3,2012,24.47544136,24.47544136,100,2012.3,68.84,2012-07-01,"Healthcare",1.15666601409554,0.26614704024762,0.335307361002349,0.84,18.449627306,0.16,7.03125
"4624","TFX.N",957360000,3649886000,-6.67,-288111000,-284113000,40812000,380567000,11553000,-7.5,2012,24.47544136,24.47544136,100,2012.2,60.91,2012-04-01,"Healthcare",-6.96150641968049,0.262298603298843,0.28307850632167,0.84,18.449627306,0.16,7.03125
"4625","TFX.N",954809000,3924103000,-8.29,44447000,41803000,40740000,403038000,12910000,1.07,2011,20.91766396,20.91766396,100,2011.4,61.29,2011-12-31,"Healthcare",1.02609229258714,0.243319046416468,0.316887579774178,0.84,22.1162923486905,0.16,0.78125
"4626","TFX.N",952322000,3868711000,-10.38,43046000,32921000,40712000,362741000,12316000,0.85,2011,20.91766396,20.91766396,100,2011.3,53.77,2011-09-25,"Healthcare",0.80863136176066,0.246160025910439,0.302515228925133,0.84,22.1162923486905,0.16,0.78125
"4627","TFX.N",949866000,3878232000,-11,39534000,31098000,40663000,381168000,12455000,0.82,2011,20.91766396,20.91766396,100,2011.2,61.06,2011-06-26,"Healthcare",0.764773873054128,0.244922428570545,0.30629810884588,0.84,22.1162923486905,0.16,0.78125
"4628","TFX.N",822473000,3678803000,-12.73,18073000,13500000,40208000,345581000,11031000,0.37,2011,20.91766396,20.91766396,100,2011.1,57.98,2011-03-27,"Healthcare",0.335754078790291,0.223570819095233,0.274348388380422,0.84,22.1162923486905,0.16,0.78125
"4629","TFX.N",813409000,3643155000,-14.44,12923000,13608000,39995000,386277000,12451000,0.37,2010,28.83585111,28.83585111,100,2010.4,53.81,2010-12-31,"Healthcare",0.34024253031629,0.223270489452137,0.31131391423928,0.84,29.25208938,0.16,10.44776119
"4630","TFX.N",904406000,3797855000,-16.39,3311000,10987000,39944000,345041000,10571000,0.29,2010,28.83585111,28.83585111,100,2010.3,56.78,2010-09-26,"Healthcare",0.275060084117765,0.238136000452887,0.264645503705187,0.84,29.25208938,0.16,10.44776119
"4631","TMO.N",1.7719e+10,5.6232e+10,-31.68,1.012e+09,8.98e+08,402121680,6.507e+09,2.51e+08,1.61,2018,69.07177347,69.07177347,84.48275862,2018.4,223.79,2018-12-31,"Healthcare",2.23315489978058,0.315105278133447,0.62418917577386,0.84,68.4777731593452,0.16,74.85549133
"4632","TMO.N",1.776e+10,5.5078e+10,-33.46,8.1e+08,7.56e+08,402576380,5.92e+09,2.4e+08,1.37,2018,69.07177347,69.07177347,84.48275862,2018.3,244.08,2018-09-29,"Healthcare",1.87790451094026,0.322451795635281,0.596160162203257,0.84,68.4777731593452,0.16,74.85549133
"4633","TMO.N",1.7709e+10,5.5403e+10,-35.64,8.06e+08,7.52e+08,402796250,6.078e+09,2.42e+08,1.34,2018,69.07177347,69.07177347,84.48275862,2018.2,207.14,2018-06-30,"Healthcare",1.86694886062122,0.319639730700504,0.600800032274382,0.84,68.4777731593452,0.16,74.85549133
"4634","TMO.N",1.8122e+10,5.658e+10,-38.85,6.34e+08,6.49e+08,402323310,5.853e+09,2.34e+08,1.15,2018,69.07177347,69.07177347,84.48275862,2018.1,206.46,2018-03-31,"Healthcare",1.61313049447719,0.320289855072464,0.581621780751406,0.84,68.4777731593452,0.16,74.85549133
"4635","TMO.N",1.8873e+10,5.6669e+10,-41.27,819900000,734500000,401314560,6046800000,232900000,1.3,2017,74.17028785,74.17028785,100,2017.4,189.88,2017-12-31,"Healthcare",1.83023511531702,0.333039227796503,0.580342761548447,0.84,71.8368409859524,0.16,87.66666667
"4636","TMO.N",19230400000,55985300000,-43.53,480600000,533900000,400995360,5116200000,218100000,1.04,2017,74.17028785,74.17028785,100,2017.3,189.2,2017-09-30,"Healthcare",1.33143685253615,0.343490166168619,0.543896567780734,0.84,71.8368409859524,0.16,87.66666667
"4637","TMO.N",15255700000,46513700000,-33.4,625600000,612200000,390119500,4.99e+09,221600000,1.32,2017,74.17028785,74.17028785,100,2017.3,189.2,2017-07-01,"Healthcare",1.56926275154151,0.327982938360096,0.568031077656974,0.84,71.8368409859524,0.16,87.66666667
"4638","TMO.N",15188400000,46213600000,-34.73,502900000,551400000,391219920,4.765e+09,215400000,1.2,2017,74.17028785,74.17028785,100,2017.2,174.47,2017-04-01,"Healthcare",1.409437433554,0.328656499385462,0.550585460985729,0.84,71.8368409859524,0.16,87.66666667
"4639","TMO.N",15372400000,45907500000,-34.97,651900000,632700000,393447890,4953200000,212600000,1.35,2016,74.72294383,74.72294383,100,2016.4,141.1,2016-12-31,"Healthcare",1.60809097235215,0.334855960355062,0.540351099608134,0.84,71.1222862117857,0.16,85.76642336
"4640","TMO.N",16940400000,48010700000,-36.56,427900000,473500000,395025230,4490900000,183300000,1.05,2016,74.72294383,74.72294383,100,2016.4,141.1,2016-10-01,"Healthcare",1.19865761485665,0.352846344669001,0.464020994304592,0.84,71.1222862117857,0.16,85.76642336
"4641","TMO.N",11631900000,42253400000,-28.22,521100000,516800000,394262870,4535200000,182400000,1.21,2016,74.72294383,74.72294383,100,2016.3,159.06,2016-07-02,"Healthcare",1.31080058337728,0.275289089162056,0.46263550001551,0.84,71.1222862117857,0.16,85.76642336
"4642","TMO.N",1.1653e+10,42952700000,-30.36,4.23e+08,402300000,393512230,4294800000,176500000,0.96,2016,74.72294383,74.72294383,100,2016.2,147.76,2016-04-02,"Healthcare",1.02233163121766,0.271298428271098,0.448524814590896,0.84,71.1222862117857,0.16,85.76642336
"4643","TMO.N",11420200000,40834300000,-25.61,582700000,606300000,399630100,4652500000,180300000,1.48,2015,75.81798093,75.81798093,100,2015.4,141.85,2015-12-31,"Healthcare",1.51715298722494,0.279671746546408,0.451167216883813,0.84,73.382650770119,0.16,75.54347826
"4644","TMO.N",10277900000,41147100000,-27.34,468100000,477300000,399097700,4123200000,171600000,1.15,2015,75.81798093,75.81798093,100,2015.3,122.28,2015-09-26,"Healthcare",1.19594775915772,0.249784310437431,0.429969904612329,0.84,73.382650770119,0.16,75.54347826
"4645","TMO.N",10663700000,41774400000,-28.89,503600000,511600000,398487660,4270900000,174600000,1.22,2015,75.81798093,75.81798093,100,2015.2,129.76,2015-06-27,"Healthcare",1.28385405962132,0.255268777050059,0.438156604397737,0.84,73.382650770119,0.16,75.54347826
"4646","TMO.N",10696200000,41857300000,-31.25,3.82e+08,385100000,398056940,3918800000,165800000,0.91,2015,75.81798093,75.81798093,100,2015.1,134.34,2015-03-28,"Healthcare",0.967449531215308,0.255539654970579,0.41652332452739,0.84,73.382650770119,0.16,75.54347826
"4647","TMO.N",12351600000,42852100000,-30.98,537100000,6.04e+08,400469890,4492800000,182500000,1.41,2014,67.58384606,67.58384606,100,2014.4,125.29,2014-12-31,"Healthcare",1.50822824657304,0.288237915994782,0.455714660595332,0.84,63.929938452619,0.16,57.03125
"4648","TMO.N",11388600000,42690800000,-33.08,539200000,469900000,400025480,4171400000,175200000,1.08,2014,67.58384606,67.58384606,100,2014.3,121.7,2014-09-27,"Healthcare",1.17467517319147,0.266769421046221,0.437972101177155,0.84,63.929938452619,0.16,57.03125
"4649","TMO.N",1.2502e+10,44313400000,-36.06,236500000,278500000,399354990,4321900000,183700000,0.62,2014,67.58384606,67.58384606,100,2014.2,118,2014-06-28,"Healthcare",0.697374533870229,0.282126851020233,0.459991748193756,0.84,63.929938452619,0.16,57.03125
"4650","TMO.N",15196900000,46133700000,-37.79,774400000,543100000,398938300,3903500000,149700000,1.39,2014,67.58384606,67.58384606,100,2014.1,120.24,2014-03-29,"Healthcare",1.36136339880127,0.329409954111636,0.375245996686706,0.84,63.929938452619,0.16,57.03125
"4651","TMO.N",9499600000,31863400000,-7.51,377600000,3.43e+08,361961380,3466900000,104700000,1.14,2013,55.61535568,55.61535568,100,2013.4,111.35,2013-12-31,"Healthcare",0.947614908529744,0.298135164483388,0.289257378784444,0.84,55.9810278404167,0.16,74.21875
"4652","TMO.N",6717900000,28272500000,-9.15,3.19e+08,317700000,361367290,3191800000,95900000,1.14,2013,55.61535568,55.61535568,100,2013.3,92.15,2013-09-28,"Healthcare",0.879160922395605,0.237612521000973,0.265380964613593,0.84,55.9810278404167,0.16,74.21875
"4653","TMO.N",6721100000,27629500000,-10.87,2.8e+08,277600000,360515890,3240100000,96700000,1.01,2013,55.61535568,55.61535568,100,2013.2,84.63,2013-06-29,"Healthcare",0.770007668732715,0.243258111800793,0.268226734749473,0.84,55.9810278404167,0.16,74.21875
"4654","TMO.N",6724400000,27410700000,-12.27,342900000,340800000,358921240,3191500000,98200000,1.24,2013,55.61535568,55.61535568,100,2013.1,76.49,2013-03-30,"Healthcare",0.949511931921332,0.245320258147366,0.273597628270759,0.84,55.9810278404167,0.16,74.21875
